PATIENT_ID,UBE2T,PTTG1,PGR,MKI67,MIA,MAPT,KRT17,KRT14,KIF2C,ESR1,CCNE1,CENPF,CEP55,FGFR4,MMP11,SFRP1,TMEM45B,TYMS,ERBB2,BCL2,CCNB1,CDC20,NAT1,RRM2,UBE2C,ACTR3B,ANLN,BAG1,BIRC5,BLVRA,CDC6,CDH3,CXXC5,EGFR,EXO1,FOXA1,FOXC1,GPR160,GRB7,KRT5,MDM2,MELK,MLPH,MYBL2,MYC,PHGDH,SLC39A6,NUF2,ORC6,NDC80
TCGA-AO-A0JC,164.1856,639.2294,380.3897,1788.0911,7.5569,877.8459,2491.2434,622.1541,355.9545,3704.4658,72.6795,1044.6585,323.1173,23.2049,514.4483,217.6007,80.1226,616.3222,1038.0911,2572.6795,711.0333,480.7356,903.6778,975.0438,382.2242,112.5219,305.6042,930.3853,189.3564,1482.049,210.1576,306.9177,636.6025,126.9702,83.1874,1492.1191,101.5762,604.641,55.6042,8023.2049,1829.6848,205.3415,3680.3853,1393.6077,1516.6375,267.0753,1595.4466,227.6708,140.9807,334.063
TCGA-AO-A0JD,1030.9472,1474.1793,1818.8618,2992.0045,25.9618,1330.4487,3481.5163,1216.0662,948.923,10871.9782,79.0142,7111.2783,871.0375,21.823,1192.7382,1346.6278,102.7185,689.2635,4679.1459,2090.4901,4397.3286,1337.5976,5608.1272,1654.7832,1688.2702,112.5012,2411.4382,1382.5341,1672.8812,997.084,800.6773,419.5278,1729.6585,119.2738,825.8866,6946.4773,97.8271,835.293,225.7549,11141.7552,1931.7092,1672.8436,2217.2891,2149.5626,2277.1141,2514.533,8418.7753,674.2545,146.7407,806.6974
TCGA-AO-A0JE,598.783,509.9391,44.2191,2283.57,4.4625,2111.5619,1730.6288,427.5862,560.2434,171.1968,363.0832,2258.4178,483.1643,827.1805,20578.9047,181.3387,298.5801,554.0568,48434.8884,408.5193,1120.0811,844.2191,426.3692,1508.7221,703.4483,77.0791,1307.0994,941.9391,354.856,1106.6937,384.1785,7419.8783,436.5112,173.6308,461.6633,4120.8925,141.1765,256.3895,1299.3915,5102.2312,1128.1947,202.4341,2488.0325,683.1643,1411.359,255.1724,8780.5274,304.2596,392.6978,291.6836
TCGA-AO-A0JF,124.5196,113.3743,2426.0915,702.1522,0.3843,2620.6764,1518.063,293.236,132.5903,10162.5673,17.2944,984.2429,168.3321,164.1045,7420.8301,1061.1068,131.8217,364.0161,7182.9362,1797.4635,383.1668,169.485,11172.5596,704.4581,156.0338,114.143,300.9224,1323.5319,109.1468,1127.5942,132.5903,151.0377,754.0354,412.7594,93.774,7019.6003,255.1883,1737.8939,185.6264,4861.2606,2141.0453,98.7702,4795.9262,159.877,724.4427,388.9316,37044.1968,89.1622,22.2905,131.4374
TCGA-AO-A0JG,75.2754,62.1175,248.9627,561.8115,17.7479,332.3133,1330.7834,2042.2277,85.6793,9893.8188,46.2056,349.1432,66.4015,18.6659,6554.7736,1983.7821,160.0367,117.4725,6160.3427,4667.9927,189.1065,68.5435,240.8201,188.4945,53.8556,213.2803,95.1652,2405.5692,36.4076,1252.754,59.3635,320.0734,923.5006,306.6065,39.7797,11341.4933,140.7589,2290.0857,543.7576,1634.6389,2408.5067,67.6255,11684.5165,67.6255,960.5263,399.0208,17660.0367,56.9155,26.6218,59.3635
TCGA-AO-A0JI,188.9436,220.3711,120.4241,2259.7501,3.4078,2586.1416,669.0647,839.8334,160.1666,20532.3741,48.0878,1369.557,274.8959,25.3692,1682.6959,243.4684,59.4472,672.3817,10129.1178,4050.3597,793.2601,135.1761,3775.8425,649.3752,487.6941,307.0807,379.4017,2033.139,264.5324,1477.4707,324.4983,140.0984,1254.0704,149.9432,145.0208,8718.2885,185.5358,2531.6168,474.8201,969.3298,4423.3245,273.7599,5331.3139,735.7062,3258.2355,38.2431,125517.9856,170.7686,60.5831,175.3124
TCGA-AO-A0JJ,273.3165,251.7105,4098.7036,1907.8142,54.1736,869.2834,903.8531,1918.9773,338.1347,17701.8365,28.8081,1911.4152,263.5938,2.8808,1254.5913,5827.1516,287.0004,599.1069,4103.709,1954.6273,670.1476,380.2665,1746.1289,627.2956,376.3054,157.7242,536.9103,2047.7998,223.5326,2060.1368,350.7382,589.4851,861.7213,566.3702,185.4519,8835.4339,257.8322,1605.3295,326.6115,2469.2114,2219.6615,128.9161,8972.6323,298.1635,902.7728,1408.7144,69567.5189,177.5297,60.857,193.7342
TCGA-AO-A0JL,3439.3115,2121.2959,29.3436,2123.1299,5733.6123,929.2132,318.5001,284.8772,616.2151,220.0768,751.3178,8059.0906,629.6642,405.9195,1018.4666,18907.0435,7.9472,1261.2847,17265.6373,333.7832,1928.1174,1650.5761,142.4386,638.2228,4042.6888,1231.2075,2082.7825,989.7343,740.9253,968.9493,800.2237,3309.0994,173.6162,381.4542,133.8801,198.0691,3869.0726,61.7438,2088.8957,50.7399,1378.5367,404.0855,921.266,2289.4102,1803.4072,2161.6434,2146.9716,1497.1337,355.1795,1328.4081
TCGA-AO-A0JM,988.0174,775.5991,134.5316,3277.2331,0,314.8148,63.7255,11.9826,910.6754,3459.1503,83.878,4052.8322,692.2658,161.7647,20420.4793,108.3878,224.9455,1177.5817,54439.5425,1777.7778,1430.2832,1261.9826,2429.1939,2073.5294,1297.9303,85.512,1618.1917,1205.9804,265.6481,2927.5599,3423.7473,143.2462,724.4009,54.4662,452.0697,8661.7647,131.8083,935.7298,3552.8322,14.1612,1622.549,814.8148,4721.1329,1525.0545,1087.146,519.6078,11436.8192,531.0458,127.9956,472.7669
TCGA-AO-A124,797.366,1066.2086,4.2946,5215.0884,1854.5645,72.7221,20164.3404,1071.0758,682.843,7.1577,480.1374,5458.1633,911.8889,240.2119,973.7313,10161.6205,4.0083,2741.3471,7844.2488,89.9005,1758.2134,1939.1597,40.083,1136.6402,389.9506,1068.7853,3319.4474,791.9376,652.5403,647.0546,1564.0971,7704.5308,117.9586,639.6078,1246.2959,56.4025,3440.5554,178.9421,715.4821,8257.9629,1100.8518,509.6271,156.6101,836.5901,2659.2227,2573.3305,4501.3242,593.8014,237.9214,1039.2957
TCGA-AO-A125,262.2618,294.0511,21628.5135,921.5116,0.3784,3122.9215,29.1402,0.3784,193.385,34681.7615,20.0575,1536.105,221.0114,24.5989,342.8704,8.7042,200.197,243.9111,6551.6259,1556.541,470.7846,227.8234,15241.84,431.0479,389.0406,253.9361,425.3713,1755.315,224.2887,2178.7032,121.4806,140.4028,683.4702,7.5689,111.2626,10620.6579,29.1402,1025.9622,520.3608,1.8922,1458.5239,148.7286,24993.2117,236.1492,263.3972,898.805,11351.0552,232.7432,41.6289,202.8461
TCGA-AO-A126,146.8324,603.5129,202.4867,834.8135,0.9355,3882.3762,3.9471,1.9736,295.2437,2673.7715,72.2321,839.9447,219.0645,386.4219,9692.1255,61.5749,1012.4334,387.2272,6520.6236,4356.4239,914.5451,574.3043,226.564,249.0626,691.9282,200.9078,231.3006,2155.5161,430.0493,1473.8504,194.1978,71.4427,537.9909,28.0245,50.9177,5501.4802,118.0186,1240.1816,439.3132,5.9207,1844.0892,161.4367,11613.5781,447.2074,678.1133,233.6688,4623.6432,129.4652,73.8109,269.9822
TCGA-AO-A128,657.8019,460.2442,11.1262,5538.6703,26.6974,59.9729,2.7137,4.6133,922.3881,582.9037,236.635,3223.0665,654.0027,21.4383,650.7463,21214.654,7.5984,745.8752,5298.2361,304.749,1312.8901,1646.6757,108.2768,1627.137,1064.8575,181.0041,1320.7598,941.5495,329.1967,1947.0828,870.5563,6681.9539,367.9783,879.7775,555.7666,705.5631,849.9322,103.9349,578.2904,3389.6879,1560.1085,712.076,139.7558,1267.5712,1056.1737,519.403,2164.1791,451.0176,251.5604,473.5414
TCGA-AO-A129,874.5174,940.5405,64.4788,4154.4402,778.251,76.0618,20120.8494,1074.1313,1825.0965,188.417,306.9498,4815.444,814.6718,49.8069,7130.1158,7377.6062,22.0077,1598.9768,2977.2201,346.7181,1716.9884,3005.7915,55.9846,830.1158,1600,881.0811,1994.5946,1555.9691,907.6873,591.1197,483.7838,2832.0463,119.305,310.4208,1009.6525,47.8764,1787.2587,95.3668,536.6795,5457.529,1144.0154,1171.0425,403.4749,2759.0734,2336.6795,5513.5135,1308.1081,1506.9498,569.112,1142.8571
TCGA-AO-A12A,444.217,190.3787,13758.724,1373.9338,190.2661,4634.2545,3275.3327,4370.1808,216.6496,7158.9901,32.4121,1309.1095,263.0502,25.5885,3831.1157,7070.6244,67.5537,536.3767,6104.06,4155.9195,746.1617,215.6261,11087.001,492.3234,283.521,186.2845,589.5599,3796.1003,114.333,718.5261,185.9434,1832.4804,722.6203,610.7097,129.3074,6847.8335,271.5797,1220.0614,494.0293,5847.1511,1927.6697,206.073,6014.6708,435.6875,1948.4817,490.9587,12812.6919,150.1194,49.4712,244.6264
TCGA-AO-A12B,517.6023,398.3508,14163.0024,892.6948,4.3176,4578.4967,2.5373,1.2686,269.796,43930.2252,10.1491,912.1472,202.5584,10.9948,1839.095,36.3675,56.2427,543.3175,3387.6731,1645.4171,1233.5342,298.1288,395.8135,788.6669,358.6003,218.2049,439.3699,5270.1596,236.7988,1727.4553,822.0742,15.2236,1280.0507,10.5719,94.3017,13516.0165,63.4317,2385.0301,295.5915,0,1945.2373,121.7888,8964.1611,226.2396,1152.3417,838.9893,39880.3256,196.6381,35.0988,238.9259
TCGA-AO-A12C,119.0441,124.5319,1206.8201,749.3024,44.7977,2193.873,1317.5058,1523.0891,196.2961,5537.6614,22.3735,1089.9712,116.9334,27.4392,23410.318,1412.0657,883.9658,95.2015,21279.3442,1434.0171,468.1557,196.2961,2152.9252,294.2331,184.8983,121.9991,231.7561,1611.0508,97.9159,1079.4176,70.4977,715.531,816.0009,359.243,48.1242,9039.331,168.8569,1284.5787,488.8407,1599.0747,1831.2529,74.297,9290.0835,166.7462,2602.9288,271.0153,16789.4397,116.5112,46.8578,50.6571
TCGA-AO-A12D,598.8225,346.5097,67.2834,1969.4822,7.1368,957.3471,681.485,411.8707,382.5544,169.6504,120.6296,2822.5399,344.1067,891.9861,19277.1837,276.8233,813.1683,343.7462,211066.2021,392.6469,945.3322,503.6645,133.1251,1669.1097,333.5336,111.4983,1814.2497,1070.7678,235.5353,1199.0869,4891.5055,2361.1678,360.9276,495.4944,195.6025,6274.18,119.6684,1978.6135,13114.9826,844.4071,1459.0893,490.6885,4162.4414,829.028,1548.9607,1345.6686,3241.6196,281.6292,89.8714,347.4709
TCGA-AO-A12E,459.2896,452.1858,2896.7213,2572.4044,66.1885,4218.8525,4670.765,5017.2131,537.7049,5581.4208,59.0164,2628.9617,386.612,128.9617,824.5902,7303.8251,385.2459,364.7186,7918.0328,890.7104,1372.4044,453.2787,6873.4973,1041.5301,732.2404,183.0601,901.6393,1300.5055,335.7732,3296.7213,532.5137,1311.7486,1551.9126,719.082,310.1093,8023.4973,289.8907,1135.2459,545.3552,5764.7541,2704.0984,264.7541,7329.7814,498.0874,2761.7486,623.4973,60395.9016,147.8142,70.4918,137.7049
TCGA-AO-A12F,1618.0349,661.1655,46.8703,1308.0391,6617.0106,813.6112,11541.6419,1745.2999,1662.6117,25.1808,250.1063,7032.2416,1065.419,302.1693,438.6219,18821.6078,12.5904,599.8605,5659.5491,225.2658,1257.6776,2141.7269,31.9864,1517.9923,3434.1131,2596.342,1492.131,1395.7635,1010.0281,201.7865,914.6746,593.7899,90.5147,378.0519,883.7091,135.772,2287.3671,79.2854,538.3241,3175.1595,1420.6721,797.618,76.9034,5407.7414,2976.7758,1512.8881,3889.4088,1295.4487,439.6427,518.2476
TCGA-AO-A12G,318.8,310.8,633.876,1010.4,28.4,3164.4,1034,936,268,12620.8,28,1354.8,173.2,1368.4,8188.8,715.2,122.8,554.112,10753.2,1828.8,678,464.8,3378,422,352,225.2,524.4,1401.532,245.948,1406,274,443.2,903.2,148,124.4,7405.2,187.2,1005.6,479.6,1156.4,1547.2,167.6,4723.6,492.8,1585.6,792,7905.6,165.2,51.2,185.2
TCGA-AO-A12H,141.4706,188.5178,343.7605,714.5912,3.2637,2301.6944,14.1471,0.987,173.7128,52337.2265,58.5623,669.847,175.3578,74.0253,1690.7386,45.4022,836.6508,449.9523,4575.4236,11428.5244,612.2718,178.9768,978.4504,409.9358,311.8934,152.6567,213.522,7249.8437,208.1428,1276.8547,271.0972,146.0767,1329.495,11.1861,43.7572,26606.3497,82.5794,1274.2227,237.8681,1.316,2739.5953,104.9515,9527.2249,114.8215,2388.2217,168.4488,20578.0556,83.5664,108.2415,145.0897
TCGA-AO-A1KO,31.7832,31.1141,3201.7832,239.2104,231.6393,1827.0325,2207.7618,5499.1636,33.456,3268.9863,18.4008,289.0599,30.1104,25.7611,111.4085,56573.1014,36.1325,241.462,3466.7113,1982.2683,214.1184,166.2763,128.1365,102.7099,26.0957,548.3439,64.9047,951.0438,9.6253,458.3473,81.2981,2046.8384,149.2138,2347.6012,32.1178,1107.7283,898.6283,339.5785,588.4911,8344.2623,2171.9639,23.0846,1437.9391,35.4634,9094.0114,1285.3797,15657.4105,25.7611,17.3971,19.739
TCGA-AO-A1KP,751.6697,560.6852,10593.4394,1700.6236,2.6857,1724.8282,182.6952,142.5752,174.0744,20274.8551,54.3775,3046.4671,489.7292,37.4674,2783.2003,40.12,835.8885,754.1001,3518.6231,2578.2899,1248.0303,160.1484,11800.5837,404.8472,985.0951,238.399,549.4118,2579.9478,445.5906,862.7457,328.9176,557.3695,430.3781,27.8519,291.7818,10716.3491,104.113,2566.3534,888.6082,202.2578,2308.0602,467.1824,11870.2135,251.3302,1511.297,685.6872,113019.3529,489.3976,100.4658,409.4892
TCGA-AO-A1KQ,1187.4619,1009.3914,3580.2464,1904.1347,1.9515,7935.6019,13.1723,2.4393,893.2797,15362.3613,30.7355,2291.0111,689.3524,158.5559,12315.6482,14.1481,122.454,746.774,5821.1977,2284.181,1969.0206,1132.8211,1942.6759,1450.9086,2699.3536,201.9759,1163.5565,952.7991,1691.538,3427.2472,1075.7409,32.199,2111.477,7.318,416.1483,7457.007,60.983,914.7457,590.8038,0,4442.9809,499.5731,4348.3352,5528.9669,2563.2394,214.1725,27793.6334,719.6,463.4712,378.0949
TCGA-AO-A1KR,1034.1137,1858.8629,30.7692,4107.6923,845.9732,436.7893,5860.2007,1949.1639,1919.0635,72.9097,800.6689,6603.3445,1826.7559,122.408,1763.8796,2153.8462,16.7224,444.2609,7880.9365,250.1672,2347.1572,3907.0234,64.8829,1536.4548,3635.4515,1693.6455,692.9766,1220.4749,4048.0134,515.0502,690.9699,1505.0167,86.2876,101.6722,789.9666,90.9699,2607.3579,386.6221,365.2174,2262.2074,817.3913,642.8094,791.3043,6208.0268,2115.7191,4207.3579,1143.8127,946.4883,513.7124,913.0435
TCGA-AO-A1KS,778.6499,517.2271,18838.9821,5103.8585,13.3421,928.3649,135.5036,127.2412,297.4469,28209.5348,116.0043,2682.3102,933.3223,570.1066,2110.5511,1542.097,70.3958,786.5223,4733.0414,3779.5588,2214.6575,296.4554,12560.5222,1456.1679,833.1819,211.5178,1129.9678,1087.2544,450.6023,497.3973,818.64,321.9037,455.7548,189.705,385.0285,17227.7948,121.2922,1144.8401,418.4087,354.2923,3710.485,614.0626,1951.9127,558.2087,1887.4659,170.5362,45643.5594,557.5477,130.2156,373.1306
TCGA-AO-A1KT,610.6434,746.8431,1123.3283,1506.9152,15.7637,246.5424,663.2592,350.5713,891.7619,6272.6999,98.617,2260.0722,735.4179,857.7871,26622.6699,108.8394,168.0698,1349.6332,7615.454,440.469,1241.1305,682.8022,348.7673,797.6548,1043.2952,245.0391,768.19,3012.0265,679.4919,1300.6615,653.3373,3423.3313,632.5917,39.3836,358.3885,5551.7138,119.3626,852.0746,652.736,442.273,1873.1209,550.2105,9934.1551,1840.9501,2157.8473,849.0679,11613.0487,298.5568,152.4354,415.5141
TCGA-AQ-A04H,529.2389,292.6829,37.32,2099.618,1.4693,1051.4252,340.8757,412.2833,552.1599,35617.6903,46.7235,2992.6535,486.6294,299.7355,2419.3359,239.4946,259.7708,962.3127,32050.2498,4303.5557,1033.4999,711.7249,190.7141,1773.7291,887.1584,92.8592,808.6982,1518.4102,231.2166,1247.4287,875.1102,196.0035,2241.5516,79.9295,288.8628,10584.4843,85.8066,970.3203,2242.4331,500.4408,1465.1778,593.0062,9153.1002,3305.9066,3796.3562,84.0435,12048.1928,325.8889,153.6879,260.0646
TCGA-AQ-A04J,640.4316,549.9841,91.0822,5613.7734,1887.5214,56.8074,6512.8531,2198.0324,843.5417,198.0324,287.2104,3773.0879,754.6811,66.9629,1873.0562,20716.5979,8.2513,897.2231,3525.8648,682.6404,1076.1663,1549.0321,96.4773,1124.405,783.2434,635.0365,1714.059,1072.6722,667.6928,534.4335,650.9045,6434.4652,182.1644,864.1669,529.0384,233.2593,1934.6239,97.4294,438.5909,2444.6208,1578.8639,803.5544,273.5639,1092.0343,3167.5659,4057.1247,4192.9546,366.8677,230.0857,635.6712
TCGA-AQ-A04L,265.8398,171.5762,54.9871,687.1318,0.4424,1984.4961,20.2584,8.2687,232.3514,2218.9147,51.2661,439.0698,295.1938,553.1783,24209.199,16.9509,2267.2868,399.0078,7766.4083,316.2791,286.9251,550.2842,226.5633,553.1783,303.0491,848.7855,335.7106,873.7695,289.3726,821.9121,345.6331,3345.5297,235.6589,106.6543,113.6951,8285.2713,59.9483,870.6977,512.6615,10.7494,1427.5969,203.8243,2868.4238,898.3979,902.5323,1501.6021,14231.3178,157.5194,126.9251,134.3669
TCGA-AQ-A0Y5,148.2658,94.2547,115.7885,772.3943,1.059,29.3002,730.0327,93.1957,75.545,1265.5547,46.9508,707.7928,116.4946,3758.8915,13826.8467,93.1957,1026.9173,205.5,133651.0458,784.0438,372.0766,95.6668,171.9177,481.8639,306.769,87.1944,458.565,2475.252,56.2069,1173.7711,1111.6406,1228.1352,559.527,300.4148,91.7836,5851.2047,103.08,998.6762,3599.3293,122.4958,2730.5622,113.3174,4179.6841,575.4126,563.0571,812.6379,8835.9368,60.3654,60.3654,49.0689
TCGA-AQ-A1H2,108.3793,132.2127,189.6638,314.0993,0,1007.0246,8.279,7.5263,162.0672,56910.9383,13.2965,546.1616,100.1004,79.5283,8211.7411,16.558,112.6443,149.28,9438.5349,1744.857,442.7998,181.6357,5467.135,295.5344,184.1445,109.8846,156.0462,1647.7697,86.8314,3130.7075,198.6954,189.9147,728.8008,6.7737,65.9809,12926.7436,19.5685,1666.0813,515.3036,13.5474,2628.1987,67.988,15064.7265,145.2584,196.1867,1077.2704,86356.2469,61.2142,26.5931,43.9037
TCGA-AQ-A1H3,395.9846,165.7414,9244.6032,1975.1556,9.8155,7567.7373,705.0321,573.7851,344.3832,14058.2956,37.0184,2635.0365,279.3206,99.8375,13457.8684,1304.6179,159.2913,360.8143,15141.9249,4002.7539,615.571,278.4793,5352.2426,684.8403,259.1287,203.6012,1007.0685,2146.2507,240.3812,858.4341,434.1248,453.7558,714.2867,254.9221,240.6196,7835.5598,199.9554,841.0467,972.8546,661.0027,2144.8232,224.6343,4858.1032,252.1177,1442.5956,354.7596,63534.4993,333.7264,35.0553,165.461
TCGA-AQ-A54N,434.7581,1169.6086,0.6836,1449.1936,562.499,366.3999,9935.1793,79.2955,670.5938,2.7343,638.4655,2024.086,711.6088,347.9432,90.2328,8572.8006,8.8866,558.5001,2929.1484,248.1402,1250.2713,1548.313,4.1015,950.1788,1633.0772,895.4923,398.5282,1268.4682,540.4262,810.7281,231.7343,1713.0562,190.7194,233.1014,301.4596,40.3313,4389.2794,90.9164,959.0654,26406.7688,898.2266,263.8626,142.185,1730.1458,3523.8647,8788.8125,963.8505,607.7043,266.5969,453.8984
TCGA-AQ-A54O,477.5374,437.0494,1205.4021,476.9828,6.7665,4288.9628,273.9878,59.9002,161.3977,7661.675,110.3716,490.8486,174.1542,16.0843,4599.0017,15.5297,27.1769,179.0294,5331.1148,1611.7582,686.6334,226.2895,9094.2873,239.6007,1438.7133,168.0532,255.1303,1060.4992,402.6622,3774.2651,119.8003,203.5496,439.8225,5.5463,76.5391,4719.3566,19.9667,611.2035,379.3677,62.1187,1923.4609,153.6328,5712.7011,434.8308,428.1753,610.0943,13445.9235,519.6894,201.8857,123.6828
TCGA-AQ-A7U7,137.8139,272.5046,6969.8,721.083,32.884,1201.2844,716.7885,621.1386,220.9707,3401.2317,41.3832,1303.9617,145.2317,64.4173,3767.8246,904.965,406.8048,371.1801,3868.1593,1739.2662,452.4825,359.9559,837.4245,461.0715,283.8264,121.8072,358.7847,1139.1237,90.8401,1415.2279,131.177,561.4062,1125.5454,229.548,156.5535,3638.5996,158.8959,740.6034,314.6686,1230.565,1790.8,142.4988,6533.863,354.4902,2003.9626,233.4638,16813.6877,177.2451,76.5199,173.7314
TCGA-AR-A0TP,343.2295,410.21,8.6894,5722.3027,7507.3787,499.2759,434.1057,6581.1007,691.1658,6.155,196.5967,3936.6401,805.2136,144.0985,874.0043,56537.2918,6.155,1699.3736,2896.8139,1912.7444,725.9232,1055.3946,5.4308,1113.3237,723.3888,1209.2686,1744.0261,806.4337,864.971,1162.5634,696.5967,1269.37,402.9689,1013.74,660.391,112.9616,2036.9298,76.3939,503.6206,225.5612,2484.7936,649.1673,318.2476,1010.4996,1771.9044,17559.0152,3406.2274,693.3382,278.0594,556.4808
TCGA-AR-A0TQ,685.2764,548.4401,28.1445,4918.9929,6.092,310.0712,138.2047,163.6563,778.3251,3262.9995,79.9124,1709.907,648.0569,3293.1034,5480.5692,584.0175,1129.4472,1398.6453,104021.3465,637.11,1970.717,879.8577,212.9174,6059.1133,1324.8495,99.6169,1851.9431,4240.2655,4479.0038,2476.7378,848.1117,323.2074,1255.6103,160.3722,229.3377,6530.925,127.5315,1106.185,5545.4297,210.1806,3129.7209,940.3394,10611.1111,1896.8254,2929.6661,1775.3147,61863.711,352.2167,256.4313,487.6847
TCGA-AR-A0TR,171.3845,85.143,13728.8746,571.5565,0,4937.468,0.2747,1.9226,123.8693,33228.5526,13.7327,828.908,72.5088,36.2544,75.2554,134.5808,5.2184,101.1279,9184.1793,4491.4287,526.2385,174.9551,8496.9932,182.92,97.2278,281.7957,222.1957,1368.9808,69.4492,956.3478,61.248,13.1834,1043.688,16.2046,28.5641,15581.9865,19.7751,1493.5724,415.5526,0.824,6126.4483,44.2194,16837.1586,69.4876,99.6997,1280.1657,55775.2336,2462.2796,45.0434,79.3752
TCGA-AR-A0TS,512.4427,582.5147,43.1893,6050.0982,1016.9679,123.1172,9844.7937,3237.3936,1631.9581,58.2842,227.8978,6660.7728,1029.4695,82.1873,1284.5449,15305.1735,24.2305,876.6143,8713.4905,969.5481,1243.9424,2401.4407,61.8861,1717.7472,896.2017,526.85,4289.7839,542.5115,881.6241,367.387,562.5409,11899.4761,266.5357,1005.8874,540.9299,16.372,1377.8651,422.0694,714.4728,578.258,1709.8887,741.3229,18.0092,2313.0321,1048.461,2622.1349,5743.6149,586.444,98.8867,777.3412
TCGA-AR-A0TT,38.3361,258.5644,37.5204,2961.2561,0.4282,726.3458,3.6705,0.4078,516.721,5676.9984,87.6835,2025.6933,463.2953,537.1126,3679.4454,156.199,8.5644,595.1794,4013.8662,1150.0816,564.4372,561.9902,1245.5139,1079.5269,577.0799,142.7406,635.8075,1608.7561,376.3581,955.9543,240.6199,223.491,944.9429,121.1256,117.0473,5932.3002,61.9902,700.6525,338.907,5.3018,3339.7227,491.8434,4796.9005,1452.2838,2373.5726,471.044,7077.4878,390.7015,161.9086,312.8059
TCGA-AR-A0TU,1497.2609,2586.0072,4.3825,4576.9291,755.9149,100.7982,466.4267,104.5547,2494.9131,316.4815,369.6979,7395.8366,2610.1111,334.3246,794.4905,11402.0974,0.6261,1937.2985,1537.3298,281.7342,4154.9538,3999.0609,24.73,3783.3777,2553.7643,627.0152,1932.0707,724.683,2562.808,312.412,750.6652,2681.7968,22.8518,220.3788,1221.7874,80.7638,1519.4866,42.2601,142.4323,669.2753,1215.5267,1403.6625,4.0695,2880.263,6366.8806,4798.247,3325.09,1397.7148,569.4162,2232.2742
TCGA-AR-A0TV,489.232,358.7001,4703.8467,3140.1135,1.0848,397.8947,2.0997,1.3998,1011.3594,45809.6825,42.6941,2510.2011,500.0805,73.1398,530.1763,15.3979,1112.1454,1476.1858,3583.5019,4844.7266,881.8774,787.3906,243.5661,1678.7167,1148.1904,138.2308,757.2947,1023.8352,513.9386,1417.6529,928.071,153.9786,438.1391,8.7488,378.2974,5275.1668,45.1437,1225.1797,397.1948,5.2493,1936.6308,261.0637,4732.7421,1064.902,4158.472,2515.4504,24709.7153,356.6004,113.7342,686.9545
TCGA-AR-A0TW,352.0815,115.2804,616.7731,919.9442,0.3284,2215.9455,85.7213,23.9757,307.7428,3976.3527,88.0204,1005.9939,201.3302,388.8661,11080.7127,24.3041,167.8299,536.6845,8030.8728,3776.6648,411.528,352.0815,701.8639,1441.4977,222.3499,99.844,693.3246,1197.1196,217.1804,1701.946,366.861,215.1244,2818.9507,28.5738,102.4715,5853.3541,106.4127,646.6869,335.0029,74.5546,3210.7726,212.1685,4291.6496,467.0334,3797.0277,347.1549,15544.1333,129.0746,98.5303,174.727
TCGA-AR-A0TX,253.1303,446.7005,58.2978,3034.8562,2.4095,835.533,34.5178,41.6244,515.736,181.3875,90.6937,2175.9729,553.9763,2578.6802,12275.1269,2551.269,651.0998,276.0711,152051.0998,781.0491,1034.1794,697.8003,224.7039,3833.1641,660.2369,194.247,755.6684,735.8511,313.1303,1061.5905,2846.3621,185.11,905.5838,308.9577,204.3993,8716.0745,69.3739,1427.4112,8323.181,93.7394,4708.6294,364.8054,4514.3824,4838.9171,294.0778,2705.2453,6807.1066,141.4552,85.6176,195.9391
TCGA-AR-A0TY,572.7185,425.0242,36.4399,5047.4041,9.4099,35.4724,194.4534,261.5285,908.4166,18195.7433,344.7275,2151.2415,1598.5166,210.5772,1685.2628,379.555,79.3292,2157.4524,4650.7578,1432.4411,2358.2715,811.3512,102.2251,4847.791,1307.9652,180.2644,2660.1096,1220.1903,2370.5805,2281.1996,784.9081,170.9126,1463.7214,93.1893,386.6495,7366.3334,244.7598,1523.3796,373.4279,550.7901,4200.5805,563.3667,1648.178,8150.5966,1515.9626,74.8146,23995.4853,608.1909,392.454,486.2947
